"Time-UTC","A01-Hourly-Wind_Direction_degrees","A01-Hourly-Wind_Speed_m/s"
"2020-03-17 22:10:00 UTC","11.3","2.0"
"2020-03-17 22:20:00 UTC","19.1","1.5"
"2020-03-17 22:30:00 UTC","49.3","1.0"
"2020-03-17 22:40:00 UTC","47.3","0.7"
"2020-03-17 22:50:00 UTC","344.1","0.7"
"2020-03-17 23:00:00 UTC","270.4","0.7"
"2020-03-17 23:10:00 UTC","241.5","0.7"
"2020-03-17 23:20:00 UTC","268.6","1.4"
"2020-03-17 23:30:00 UTC","274.1","1.3"
"2020-03-17 23:40:00 UTC","267.9","1.6"
"2020-03-17 23:50:00 UTC","275.5","1.7"
"2020-03-18 00:00:00 UTC","272.4","2.2"
"2020-03-18 00:10:00 UTC","268.0","2.4"
"2020-03-18 00:20:00 UTC","260.2","2.2"
"2020-03-18 00:30:00 UTC","248.4","2.7"
"2020-03-18 00:40:00 UTC","242.0","3.2"
"2020-03-18 00:50:00 UTC","237.9","3.6"
"2020-03-18 01:00:00 UTC","243.2","4.6"
"2020-03-18 01:10:00 UTC","248.6","4.8"
"2020-03-18 01:20:00 UTC","254.1","4.6"
"2020-03-18 01:30:00 UTC","253.7","4.1"
"2020-03-18 01:40:00 UTC","254.9","4.9"
"2020-03-18 01:50:00 UTC","260.3","4.8"
"2020-03-18 02:00:00 UTC","267.9","4.8"
"2020-03-18 02:10:00 UTC","282.1","5.9"
"2020-03-18 02:20:00 UTC","291.1","6.4"
"2020-03-18 02:30:00 UTC","291.1","6.4"
"2020-03-18 02:40:00 UTC","286.7","5.8"
"2020-03-18 02:50:00 UTC","290.4","5.6"
"2020-03-18 03:00:00 UTC","303.6","5.7"
"2020-03-18 03:10:00 UTC","307.0","5.4"
"2020-03-18 03:20:00 UTC","308.6","5.2"
"2020-03-18 03:30:00 UTC","309.4","4.8"
"2020-03-18 03:40:00 UTC","306.9","4.5"
"2020-03-18 03:50:00 UTC","302.4","4.5"
"2020-03-18 04:00:00 UTC","303.2","4.4"
"2020-03-18 04:10:00 UTC","302.8","4.3"
"2020-03-18 04:20:00 UTC","300.1","4.8"
"2020-03-18 04:30:00 UTC","305.4","4.2"
"2020-03-18 04:40:00 UTC","303.7","4.1"
"2020-03-18 04:50:00 UTC","308.0","4.7"
"2020-03-18 05:00:00 UTC","312.4","5.9"
"2020-03-18 05:10:00 UTC","312.2","6.0"
"2020-03-18 05:20:00 UTC","309.5","5.7"
"2020-03-18 05:30:00 UTC","311.1","5.8"
"2020-03-18 05:40:00 UTC","309.9","6.2"
"2020-03-18 05:50:00 UTC","311.0","6.0"
"2020-03-18 06:00:00 UTC","309.0","5.7"
"2020-03-18 06:10:00 UTC","304.6","5.3"
"2020-03-18 06:20:00 UTC","301.1","5.1"
"2020-03-18 06:30:00 UTC","298.0","5.6"
"2020-03-18 06:40:00 UTC","301.3","5.7"
"2020-03-18 06:50:00 UTC","301.7","5.5"
"2020-03-18 07:00:00 UTC","301.5","5.2"
"2020-03-18 07:10:00 UTC","300.2","5.5"
"2020-03-18 07:20:00 UTC","301.9","5.5"
"2020-03-18 07:30:00 UTC","303.2","6.0"
"2020-03-18 07:40:00 UTC","303.5","6.3"
"2020-03-18 07:50:00 UTC","306.7","6.5"
"2020-03-18 08:00:00 UTC","306.3","6.5"
"2020-03-18 08:10:00 UTC","310.7","6.6"
"2020-03-18 08:20:00 UTC","310.8","6.7"
"2020-03-18 08:30:00 UTC","312.3","6.7"
"2020-03-18 08:40:00 UTC","310.8","6.4"
"2020-03-18 08:50:00 UTC","309.1","6.3"
"2020-03-18 09:00:00 UTC","312.9","7.0"
"2020-03-18 09:10:00 UTC","312.5","6.8"
"2020-03-18 09:20:00 UTC","315.0","6.1"
"2020-03-18 09:30:00 UTC","319.5","6.0"
"2020-03-18 09:40:00 UTC","318.0","6.0"
"2020-03-18 09:50:00 UTC","318.1","6.3"
"2020-03-18 10:00:00 UTC","314.6","6.3"
"2020-03-18 10:10:00 UTC","316.1","6.1"
"2020-03-18 10:20:00 UTC","319.9","7.1"
"2020-03-18 10:30:00 UTC","318.7","7.7"
"2020-03-18 10:40:00 UTC","319.2","7.4"
"2020-03-18 10:50:00 UTC","321.7","7.4"
"2020-03-18 11:00:00 UTC","319.9","7.8"
"2020-03-18 11:10:00 UTC","320.6","6.6"
"2020-03-18 11:20:00 UTC","317.8","6.2"
"2020-03-18 11:30:00 UTC","317.7","6.5"
"2020-03-18 11:40:00 UTC","320.9","5.5"
"2020-03-18 11:50:00 UTC","324.8","6.6"
"2020-03-18 12:00:00 UTC","323.0","6.7"
"2020-03-18 12:10:00 UTC","328.6","6.1"
"2020-03-18 12:20:00 UTC","328.8","6.7"
"2020-03-18 12:30:00 UTC","330.2","6.6"
"2020-03-18 12:40:00 UTC","333.2","5.9"
"2020-03-18 12:50:00 UTC","336.7","6.3"
"2020-03-18 13:00:00 UTC","339.7","6.6"
"2020-03-18 13:10:00 UTC","340.2","6.5"
"2020-03-18 13:20:00 UTC","343.4","7.2"
"2020-03-18 13:30:00 UTC","346.5","6.7"
"2020-03-18 13:40:00 UTC","350.0","6.9"
"2020-03-18 13:50:00 UTC","344.5","6.8"
"2020-03-18 14:00:00 UTC","341.9","6.2"
"2020-03-18 14:10:00 UTC","340.9","5.8"
"2020-03-18 14:20:00 UTC","339.4","6.6"
"2020-03-18 14:30:00 UTC","336.4","6.4"
"2020-03-18 14:40:00 UTC","340.8","6.5"
"2020-03-18 14:50:00 UTC","343.8","5.8"
"2020-03-18 15:00:00 UTC","344.4","4.7"
"2020-03-18 15:10:00 UTC","345.2","4.0"
"2020-03-18 15:20:00 UTC","340.0","3.1"
"2020-03-18 15:30:00 UTC","330.2","1.9"
"2020-03-18 15:40:00 UTC","311.4","2.3"
"2020-03-18 15:50:00 UTC","318.7","2.3"
"2020-03-18 16:00:00 UTC","307.1","1.9"
"2020-03-18 16:10:00 UTC","277.8","2.2"
"2020-03-18 16:20:00 UTC","279.2","2.9"
"2020-03-18 16:30:00 UTC","266.1","2.4"
"2020-03-18 16:40:00 UTC","250.1","2.2"
"2020-03-18 16:50:00 UTC","227.3","1.5"
"2020-03-18 17:00:00 UTC","216.9","1.3"
"2020-03-18 17:10:00 UTC","201.9","1.2"
"2020-03-18 17:20:00 UTC","206.7","1.9"
"2020-03-18 17:30:00 UTC","180.4","2.6"
"2020-03-18 17:40:00 UTC","188.4","2.4"
"2020-03-18 17:50:00 UTC","181.3","2.6"
"2020-03-18 18:00:00 UTC","163.7","3.1"
"2020-03-18 18:10:00 UTC","167.6","3.0"
"2020-03-18 18:20:00 UTC","158.3","3.5"
"2020-03-18 18:30:00 UTC","170.5","3.6"
"2020-03-18 18:40:00 UTC","150.8","4.2"
"2020-03-18 18:50:00 UTC","150.4","4.7"
"2020-03-18 19:00:00 UTC","146.7","4.9"
"2020-03-18 19:10:00 UTC","148.8","5.3"
"2020-03-18 19:20:00 UTC","148.1","5.6"
"2020-03-18 19:30:00 UTC","149.9","6.0"
"2020-03-18 19:40:00 UTC","155.8","6.3"
"2020-03-18 19:50:00 UTC","157.7","6.1"
"2020-03-18 20:00:00 UTC","151.4","6.0"
"2020-03-18 20:10:00 UTC","155.0","6.5"
"2020-03-18 20:20:00 UTC","151.8","6.5"
"2020-03-18 20:30:00 UTC","155.5","6.4"
"2020-03-18 20:40:00 UTC","157.5","6.4"
"2020-03-18 20:50:00 UTC","160.5","6.4"
"2020-03-18 21:00:00 UTC","160.3","6.7"
"2020-03-18 21:10:00 UTC","164.4","6.6"
"2020-03-18 21:20:00 UTC","168.0","6.6"
"2020-03-18 21:30:00 UTC","165.1","6.6"
"2020-03-18 21:40:00 UTC","166.2","6.4"
"2020-03-18 21:50:00 UTC","161.4","6.8"
"2020-03-18 22:00:00 UTC","167.4","7.3"
"2020-03-18 22:10:00 UTC","166.6","7.4"
"2020-03-18 22:20:00 UTC","168.6","7.2"
"2020-03-18 22:30:00 UTC","162.6","7.4"
"2020-03-18 22:40:00 UTC","164.9","7.0"
"2020-03-18 22:50:00 UTC","160.1","7.0"
"2020-03-18 23:00:00 UTC","159.0","7.4"
"2020-03-18 23:10:00 UTC","159.0","7.5"
"2020-03-18 23:20:00 UTC","158.8","7.5"
"2020-03-18 23:30:00 UTC","159.4","7.6"
"2020-03-18 23:40:00 UTC","162.3","7.1"
"2020-03-18 23:50:00 UTC","163.0","6.8"
"2020-03-19 00:00:00 UTC","168.9","7.0"
"2020-03-19 00:10:00 UTC","170.7","7.1"
"2020-03-19 00:20:00 UTC","175.5","7.7"
"2020-03-19 00:30:00 UTC","182.7","7.6"
"2020-03-19 00:40:00 UTC","186.8","7.8"
"2020-03-19 00:50:00 UTC","188.0","7.8"
"2020-03-19 01:00:00 UTC","188.5","7.6"
"2020-03-19 01:10:00 UTC","186.9","7.8"
"2020-03-19 01:20:00 UTC","189.7","7.4"
"2020-03-19 01:30:00 UTC","191.0","6.9"
"2020-03-19 01:40:00 UTC","197.7","7.0"
"2020-03-19 01:50:00 UTC","193.3","6.7"
"2020-03-19 02:00:00 UTC","199.0","6.6"
"2020-03-19 02:10:00 UTC","198.5","5.7"
"2020-03-19 02:20:00 UTC","208.1","5.9"
"2020-03-19 02:30:00 UTC","206.7","5.7"
"2020-03-19 02:40:00 UTC","209.2","5.4"
"2020-03-19 02:50:00 UTC","209.4","5.3"
"2020-03-19 03:00:00 UTC","205.5","4.7"
"2020-03-19 03:10:00 UTC","211.4","4.4"
"2020-03-19 03:20:00 UTC","211.5","4.7"
"2020-03-19 03:30:00 UTC","210.3","4.4"
"2020-03-19 03:40:00 UTC","208.0","4.1"
"2020-03-19 03:50:00 UTC","199.3","4.0"
"2020-03-19 04:00:00 UTC","200.9","4.5"
"2020-03-19 04:10:00 UTC","200.5","4.5"
"2020-03-19 04:20:00 UTC","196.2","4.7"
"2020-03-19 04:30:00 UTC","191.2","4.6"
"2020-03-19 04:40:00 UTC","184.7","4.8"
"2020-03-19 04:50:00 UTC","189.1","4.9"
"2020-03-19 05:00:00 UTC","187.3","4.7"
"2020-03-19 05:10:00 UTC","187.9","4.9"
"2020-03-19 05:20:00 UTC","182.5","5.0"
"2020-03-19 05:30:00 UTC","189.0","5.7"
"2020-03-19 05:40:00 UTC","191.9","5.8"
"2020-03-19 05:50:00 UTC","187.8","5.8"
"2020-03-19 06:00:00 UTC","188.9","5.8"
"2020-03-19 06:10:00 UTC","192.1","5.9"
"2020-03-19 06:20:00 UTC","188.9","5.9"
"2020-03-19 06:30:00 UTC","191.1","6.2"
"2020-03-19 06:40:00 UTC","182.8","5.4"
"2020-03-19 06:50:00 UTC","190.0","5.4"
"2020-03-19 07:00:00 UTC","193.1","5.5"
"2020-03-19 07:10:00 UTC","183.2","4.5"
"2020-03-19 07:20:00 UTC","183.7","4.5"
"2020-03-19 07:30:00 UTC","175.6","4.7"
"2020-03-19 07:40:00 UTC","176.8","4.5"
"2020-03-19 07:50:00 UTC","185.3","3.9"
"2020-03-19 08:00:00 UTC","183.0","3.9"
"2020-03-19 08:10:00 UTC","188.7","3.8"
"2020-03-19 08:20:00 UTC","182.9","3.9"
"2020-03-19 08:30:00 UTC","171.9","4.3"
"2020-03-19 08:40:00 UTC","170.9","4.4"
"2020-03-19 08:50:00 UTC","167.8","4.7"
"2020-03-19 09:00:00 UTC","164.0","4.5"
"2020-03-19 09:10:00 UTC","158.5","4.4"
"2020-03-19 09:20:00 UTC","156.8","4.7"
"2020-03-19 09:30:00 UTC","155.9","5.0"
"2020-03-19 09:40:00 UTC","160.4","4.8"
"2020-03-19 09:50:00 UTC","163.5","5.2"
"2020-03-19 10:00:00 UTC","166.0","5.4"
"2020-03-19 10:10:00 UTC","165.4","5.7"
"2020-03-19 10:20:00 UTC","160.6","5.8"
"2020-03-19 10:30:00 UTC","167.1","5.9"
"2020-03-19 10:40:00 UTC","174.8","5.1"
"2020-03-19 10:50:00 UTC","174.9","6.6"
"2020-03-19 11:00:00 UTC","186.1","6.0"
"2020-03-19 11:10:00 UTC","195.3","5.8"
"2020-03-19 11:20:00 UTC","191.4","4.9"
"2020-03-19 11:30:00 UTC","189.4","4.9"
"2020-03-19 11:40:00 UTC","177.5","4.5"
"2020-03-19 11:50:00 UTC","163.2","4.3"
"2020-03-19 12:00:00 UTC","163.5","5.3"
"2020-03-19 12:10:00 UTC","149.0","4.5"
"2020-03-19 12:20:00 UTC","131.2","5.6"
"2020-03-19 12:30:00 UTC","124.2","6.8"
"2020-03-19 12:40:00 UTC","118.4","6.9"
"2020-03-19 12:50:00 UTC","117.8","7.0"
"2020-03-19 13:00:00 UTC","116.3","6.7"
"2020-03-19 13:10:00 UTC","109.7","7.1"
"2020-03-19 13:20:00 UTC","107.7","6.5"
"2020-03-19 13:30:00 UTC","110.1","7.0"
"2020-03-19 13:40:00 UTC","110.6","7.6"
"2020-03-19 13:50:00 UTC","106.7","7.1"
"2020-03-19 14:00:00 UTC","108.8","7.3"
"2020-03-19 14:10:00 UTC","111.9","7.2"
"2020-03-19 14:20:00 UTC","106.4","7.5"
"2020-03-19 14:30:00 UTC","110.7","8.1"
"2020-03-19 14:40:00 UTC","115.1","8.0"
"2020-03-19 14:50:00 UTC","119.4","8.3"
"2020-03-19 15:00:00 UTC","125.4","8.8"
"2020-03-19 15:10:00 UTC","125.9","9.4"
"2020-03-19 15:20:00 UTC","127.4","8.8"
"2020-03-19 15:30:00 UTC","129.3","8.5"
"2020-03-19 15:40:00 UTC","129.8","8.0"
"2020-03-19 15:50:00 UTC","130.7","8.3"
"2020-03-19 16:00:00 UTC","132.8","8.9"
"2020-03-19 16:10:00 UTC","130.6","8.9"
"2020-03-19 16:20:00 UTC","129.7","8.6"
"2020-03-19 16:30:00 UTC","130.3","8.6"
"2020-03-19 16:40:00 UTC","127.5","8.5"
"2020-03-19 16:50:00 UTC","124.0","8.1"
"2020-03-19 17:00:00 UTC","120.3","8.5"
"2020-03-19 17:10:00 UTC","118.8","9.0"
"2020-03-19 17:20:00 UTC","118.5","9.7"
"2020-03-19 17:30:00 UTC","115.0","10.7"
"2020-03-19 17:40:00 UTC","115.9","11.2"
"2020-03-19 17:50:00 UTC","116.3","11.4"
"2020-03-19 18:00:00 UTC","117.0","11.5"
"2020-03-19 18:10:00 UTC","117.8","12.0"
"2020-03-19 18:20:00 UTC","116.8","11.7"
"2020-03-19 18:30:00 UTC","115.6","11.3"
"2020-03-19 18:40:00 UTC","115.0","11.7"
"2020-03-19 18:50:00 UTC","114.5","11.3"
"2020-03-19 19:00:00 UTC","114.1","10.9"
"2020-03-19 19:10:00 UTC","113.3","10.9"
"2020-03-19 19:20:00 UTC","112.8","10.9"
"2020-03-19 19:30:00 UTC","110.9","10.5"
"2020-03-19 19:40:00 UTC","113.4","11.0"
"2020-03-19 19:50:00 UTC","113.3","11.1"
"2020-03-19 20:00:00 UTC","110.0","10.6"
"2020-03-19 20:10:00 UTC","108.6","10.1"
"2020-03-19 20:20:00 UTC","104.9","9.4"
"2020-03-19 20:30:00 UTC","100.5","9.3"
"2020-03-19 20:40:00 UTC","95.0","8.6"
"2020-03-19 20:50:00 UTC","94.6","8.6"
"2020-03-19 21:00:00 UTC","89.6","8.1"
"2020-03-19 21:10:00 UTC","96.8","8.3"
"2020-03-19 21:20:00 UTC","93.9","8.5"
"2020-03-19 21:30:00 UTC","89.3","8.4"
"2020-03-19 21:40:00 UTC","89.2","8.1"
"2020-03-19 21:50:00 UTC","76.4","7.8"
"2020-03-19 22:00:00 UTC","77.7","8.1"
"2020-03-19 22:10:00 UTC","75.6","8.1"
"2020-03-19 22:20:00 UTC","68.3","8.4"
"2020-03-19 22:30:00 UTC","69.4","8.6"
"2020-03-19 22:40:00 UTC","67.8","8.5"
"2020-03-19 22:50:00 UTC","63.6","8.1"
"2020-03-19 23:00:00 UTC","60.3","8.5"
"2020-03-19 23:10:00 UTC","57.1","7.8"
"2020-03-19 23:20:00 UTC","52.7","7.8"
"2020-03-19 23:30:00 UTC","49.5","8.1"
"2020-03-19 23:40:00 UTC","48.1","8.1"
"2020-03-19 23:50:00 UTC","46.6","8.4"
"2020-03-20 00:00:00 UTC","42.2","8.3"
"2020-03-20 00:10:00 UTC","42.1","7.6"
"2020-03-20 00:20:00 UTC","40.0","7.4"
"2020-03-20 00:30:00 UTC","36.9","7.5"
"2020-03-20 00:40:00 UTC","34.5","7.6"
"2020-03-20 00:50:00 UTC","30.4","7.8"
"2020-03-20 01:00:00 UTC","23.5","7.9"
"2020-03-20 01:10:00 UTC","23.7","7.7"
"2020-03-20 01:20:00 UTC","24.8","8.3"
"2020-03-20 01:30:00 UTC","22.8","8.3"
"2020-03-20 01:40:00 UTC","22.7","8.6"
"2020-03-20 01:50:00 UTC","22.1","8.9"
"2020-03-20 02:00:00 UTC","25.2","8.9"
"2020-03-20 02:10:00 UTC","24.3","9.4"
"2020-03-20 02:20:00 UTC","19.0","9.2"
"2020-03-20 02:30:00 UTC","20.1","9.0"
"2020-03-20 02:40:00 UTC","20.6","9.6"
"2020-03-20 02:50:00 UTC","18.3","9.1"
"2020-03-20 03:00:00 UTC","15.1","8.9"
"2020-03-20 03:10:00 UTC","13.8","8.8"
"2020-03-20 03:20:00 UTC","14.9","8.8"
"2020-03-20 03:30:00 UTC","10.3","8.6"
"2020-03-20 03:40:00 UTC","8.2","8.9"
"2020-03-20 03:50:00 UTC","5.0","9.3"
"2020-03-20 04:00:00 UTC","13.9","8.9"
"2020-03-20 04:10:00 UTC","13.9","9.3"
"2020-03-20 04:20:00 UTC","13.1","10.0"
"2020-03-20 04:30:00 UTC","11.8","9.0"
"2020-03-20 04:40:00 UTC","10.6","9.1"
"2020-03-20 04:50:00 UTC","11.4","8.6"
"2020-03-20 05:00:00 UTC","9.3","8.2"
"2020-03-20 05:10:00 UTC","0.6","8.1"
"2020-03-20 05:20:00 UTC","339.9","7.3"
"2020-03-20 05:30:00 UTC","348.1","7.3"
"2020-03-20 05:40:00 UTC","351.9","6.7"
"2020-03-20 05:50:00 UTC","346.1","6.1"
"2020-03-20 06:00:00 UTC","326.3","5.5"
"2020-03-20 06:10:00 UTC","319.8","5.5"
"2020-03-20 06:20:00 UTC","326.9","5.1"
"2020-03-20 06:30:00 UTC","323.3","5.4"
"2020-03-20 06:40:00 UTC","318.8","4.8"
"2020-03-20 06:50:00 UTC","337.6","4.4"
"2020-03-20 07:00:00 UTC","326.3","4.4"
"2020-03-20 07:10:00 UTC","327.6","3.5"
"2020-03-20 07:20:00 UTC","319.4","3.6"
"2020-03-20 07:30:00 UTC","336.5","3.1"
"2020-03-20 07:40:00 UTC","350.7","2.8"
"2020-03-20 07:50:00 UTC","332.8","2.4"
"2020-03-20 08:00:00 UTC","292.3","2.9"
"2020-03-20 08:10:00 UTC","286.4","3.0"
"2020-03-20 08:20:00 UTC","282.1","3.1"
"2020-03-20 08:30:00 UTC","276.1","2.8"
"2020-03-20 08:40:00 UTC","265.5","2.3"
"2020-03-20 08:50:00 UTC","253.6","3.5"
"2020-03-20 09:00:00 UTC","253.2","3.5"
"2020-03-20 09:10:00 UTC","254.0","3.8"
"2020-03-20 09:20:00 UTC","247.0","3.4"
"2020-03-20 09:30:00 UTC","230.8","3.6"
"2020-03-20 09:40:00 UTC","249.5","5.3"
"2020-03-20 09:50:00 UTC","256.2","5.2"
"2020-03-20 10:00:00 UTC","240.1","4.5"
"2020-03-20 10:10:00 UTC","233.2","5.0"
"2020-03-20 10:20:00 UTC","239.1","4.9"
"2020-03-20 10:30:00 UTC","229.1","4.9"
"2020-03-20 10:40:00 UTC","231.3","4.9"
"2020-03-20 10:50:00 UTC","225.6","5.0"
"2020-03-20 11:00:00 UTC","222.4","4.7"
"2020-03-20 11:10:00 UTC","217.2","5.3"
"2020-03-20 11:20:00 UTC","217.7","5.2"
"2020-03-20 11:30:00 UTC","212.7","5.0"
"2020-03-20 11:40:00 UTC","207.5","5.5"
"2020-03-20 11:50:00 UTC","208.9","5.8"
"2020-03-20 12:00:00 UTC","210.2","7.0"
"2020-03-20 12:10:00 UTC","210.7","7.2"
"2020-03-20 12:20:00 UTC","212.1","7.0"
"2020-03-20 12:30:00 UTC","211.1","7.0"
"2020-03-20 12:40:00 UTC","212.3","7.4"
"2020-03-20 12:50:00 UTC","215.2","7.1"
"2020-03-20 13:00:00 UTC","218.3","7.0"
"2020-03-20 13:10:00 UTC","219.0","6.8"
"2020-03-20 13:20:00 UTC","219.0","5.8"
"2020-03-20 13:30:00 UTC","216.5","5.2"
"2020-03-20 13:40:00 UTC","217.9","4.9"
"2020-03-20 13:50:00 UTC","218.4","4.9"
"2020-03-20 14:00:00 UTC","218.3","4.5"
"2020-03-20 14:10:00 UTC","221.7","4.5"
"2020-03-20 14:20:00 UTC","238.2","3.4"
"2020-03-20 14:30:00 UTC","239.8","2.8"
"2020-03-20 14:40:00 UTC","233.3","3.5"
"2020-03-20 14:50:00 UTC","232.3","3.7"
"2020-03-20 15:00:00 UTC","219.0","3.5"
"2020-03-20 15:10:00 UTC","230.2","2.8"
"2020-03-20 15:20:00 UTC","213.3","3.4"
"2020-03-20 15:30:00 UTC","217.7","3.7"
"2020-03-20 15:40:00 UTC","205.5","4.2"
"2020-03-20 15:50:00 UTC","207.8","4.0"
"2020-03-20 16:00:00 UTC","226.1","4.1"
"2020-03-20 16:10:00 UTC","226.6","3.7"
"2020-03-20 16:20:00 UTC","225.7","3.7"
"2020-03-20 16:30:00 UTC","226.8","3.6"
"2020-03-20 16:40:00 UTC","226.0","3.7"
"2020-03-20 16:50:00 UTC","221.9","4.0"
"2020-03-20 17:00:00 UTC","224.2","3.5"
"2020-03-20 17:10:00 UTC","219.5","3.7"
"2020-03-20 17:20:00 UTC","205.7","4.0"
"2020-03-20 17:30:00 UTC","202.4","3.4"
"2020-03-20 17:40:00 UTC","198.4","2.9"
"2020-03-20 17:50:00 UTC","193.1","3.0"
"2020-03-20 18:00:00 UTC","194.6","4.5"
"2020-03-20 18:10:00 UTC","210.7","4.1"
"2020-03-20 18:20:00 UTC","220.1","4.2"
"2020-03-20 18:30:00 UTC","212.8","4.8"
"2020-03-20 18:40:00 UTC","212.1","5.7"
"2020-03-20 18:50:00 UTC","226.4","4.7"
"2020-03-20 19:00:00 UTC","228.9","5.1"
"2020-03-20 19:10:00 UTC","224.1","6.4"
"2020-03-20 19:20:00 UTC","212.7","7.4"
"2020-03-20 19:30:00 UTC","215.3","7.9"
"2020-03-20 19:40:00 UTC","212.3","7.6"
"2020-03-20 19:50:00 UTC","206.1","7.1"
"2020-03-20 20:00:00 UTC","204.9","7.1"
"2020-03-20 20:10:00 UTC","204.3","8.2"
"2020-03-20 20:20:00 UTC","204.5","7.6"
"2020-03-20 20:30:00 UTC","206.3","8.1"
"2020-03-20 20:40:00 UTC","203.7","8.6"
"2020-03-20 20:50:00 UTC","205.1","8.8"
"2020-03-20 21:00:00 UTC","207.2","8.8"
"2020-03-20 21:10:00 UTC","211.4","8.9"
"2020-03-20 21:20:00 UTC","212.3","8.4"
"2020-03-20 21:30:00 UTC","212.9","8.1"
"2020-03-20 21:40:00 UTC","211.0","7.5"
"2020-03-20 21:50:00 UTC","210.4","6.4"
"2020-03-20 22:00:00 UTC","213.2","6.0"
"2020-03-20 22:10:00 UTC","216.3","5.7"
"2020-03-20 22:20:00 UTC","224.7","5.5"
"2020-03-20 22:30:00 UTC","225.1","6.0"
"2020-03-20 22:40:00 UTC","229.7","6.2"
"2020-03-20 22:50:00 UTC","232.4","5.3"
"2020-03-20 23:00:00 UTC","231.6","5.5"
"2020-03-20 23:10:00 UTC","232.7","5.4"
"2020-03-20 23:20:00 UTC","226.6","6.0"
"2020-03-20 23:30:00 UTC","231.2","5.8"
"2020-03-20 23:40:00 UTC","226.2","5.4"
"2020-03-20 23:50:00 UTC","218.9","4.8"
"2020-03-21 00:00:00 UTC","216.2","5.4"
"2020-03-21 00:10:00 UTC","219.7","5.8"
"2020-03-21 00:20:00 UTC","209.0","5.0"
"2020-03-21 00:30:00 UTC","210.3","4.0"
"2020-03-21 00:40:00 UTC","217.5","5.1"
"2020-03-21 00:50:00 UTC","222.1","5.8"
"2020-03-21 01:00:00 UTC","225.0","5.8"
"2020-03-21 01:10:00 UTC","224.4","6.4"
"2020-03-21 01:20:00 UTC","222.1","6.0"
"2020-03-21 01:30:00 UTC","229.2","6.4"
"2020-03-21 01:40:00 UTC","244.2","5.4"
"2020-03-21 01:50:00 UTC","247.2","4.2"
"2020-03-21 02:00:00 UTC","253.8","4.1"
"2020-03-21 02:10:00 UTC","260.5","4.5"
"2020-03-21 02:20:00 UTC","283.5","4.1"
"2020-03-21 02:30:00 UTC","280.2","5.3"
"2020-03-21 02:40:00 UTC","288.7","5.0"
"2020-03-21 02:50:00 UTC","305.3","5.4"
"2020-03-21 03:00:00 UTC","307.1","8.1"
"2020-03-21 03:10:00 UTC","308.2","9.4"
"2020-03-21 03:20:00 UTC","305.0","10.7"
"2020-03-21 03:30:00 UTC","303.6","11.2"
"2020-03-21 03:40:00 UTC","302.4","10.3"
"2020-03-21 03:50:00 UTC","301.1","9.5"
"2020-03-21 04:00:00 UTC","305.0","9.5"
"2020-03-21 04:10:00 UTC","302.8","8.0"
"2020-03-21 04:20:00 UTC","304.7","11.8"
"2020-03-21 04:30:00 UTC","307.3","11.6"
"2020-03-21 04:40:00 UTC","308.1","11.7"
"2020-03-21 04:50:00 UTC","302.7","12.6"
"2020-03-21 05:00:00 UTC","299.4","10.5"
"2020-03-21 05:10:00 UTC","310.5","7.5"
"2020-03-21 05:20:00 UTC","299.0","7.5"
"2020-03-21 05:30:00 UTC","296.7","7.8"
"2020-03-21 05:40:00 UTC","294.1","7.0"
"2020-03-21 05:50:00 UTC","304.8","6.2"
"2020-03-21 06:00:00 UTC","306.9","8.5"
"2020-03-21 06:10:00 UTC","306.7","9.6"
"2020-03-21 06:20:00 UTC","305.8","9.1"
"2020-03-21 06:30:00 UTC","312.3","9.4"
"2020-03-21 06:40:00 UTC","309.2","9.4"
"2020-03-21 06:50:00 UTC","312.8","8.9"
"2020-03-21 07:00:00 UTC","307.7","8.8"
"2020-03-21 07:10:00 UTC","314.2","9.3"
"2020-03-21 07:20:00 UTC","317.7","9.6"
"2020-03-21 07:30:00 UTC","317.7","8.7"
"2020-03-21 07:40:00 UTC","319.7","9.2"
"2020-03-21 07:50:00 UTC","320.4","10.4"
"2020-03-21 08:00:00 UTC","331.7","12.9"
"2020-03-21 08:10:00 UTC","330.1","11.7"
"2020-03-21 08:20:00 UTC","334.1","9.5"
"2020-03-21 08:30:00 UTC","331.2","8.6"
"2020-03-21 08:40:00 UTC","332.9","8.3"
"2020-03-21 08:50:00 UTC","338.8","9.1"
"2020-03-21 09:00:00 UTC","339.8","9.7"
"2020-03-21 09:10:00 UTC","343.3","9.2"
"2020-03-21 09:20:00 UTC","353.6","12.6"
"2020-03-21 09:30:00 UTC","348.6","12.8"
"2020-03-21 09:40:00 UTC","350.3","12.6"
"2020-03-21 09:50:00 UTC","349.5","12.3"
"2020-03-21 10:00:00 UTC","348.5","12.1"
"2020-03-21 10:10:00 UTC","344.4","11.1"
"2020-03-21 10:20:00 UTC","341.8","10.5"
"2020-03-21 10:30:00 UTC","342.1","11.0"
"2020-03-21 10:40:00 UTC","343.9","10.8"
"2020-03-21 10:50:00 UTC","339.0","11.1"
"2020-03-21 11:00:00 UTC","339.1","11.4"
"2020-03-21 11:10:00 UTC","338.1","11.2"
"2020-03-21 11:20:00 UTC","346.7","10.4"
"2020-03-21 11:30:00 UTC","348.9","10.5"
"2020-03-21 11:40:00 UTC","351.8","10.8"
"2020-03-21 11:50:00 UTC","350.1","11.4"
"2020-03-21 12:00:00 UTC","357.7","10.8"
